date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2010-05-24,13132.560291262136,2.7864077669902914,106.46153846153847,15224
2010-05-25,13078.968365384615,2.7788461538461537,107.05555555555556,15416
2010-05-26,13019.816285714285,2.780952380952381,107.89655172413794,15645
2010-05-27,14142.959528301886,2.830188679245283,108.34246575342466,15818
2010-05-28,14162.100093457944,2.8411214953271027,108.63945578231292,15970
2010-05-29,14162.100093457944,2.8411214953271027,107.91216216216216,15971
2010-05-30,14162.100093457944,2.8411214953271027,107.18791946308725,15971
2010-05-31,14162.100093457944,2.8411214953271027,106.48666666666666,15973
2010-06-01,14035.969537037037,2.814814814814815,106.56291390728477,16091
2010-06-02,13965.59366972477,2.7981651376146788,107.02631578947368,16268
2010-06-03,13878.415545454545,2.772727272727273,107.47712418300654,16444
2010-06-04,13804.087477477478,2.7567567567567566,107.8961038961039,16616
